Date,Close,High,Low,Open,Volume
24-04-2025,1294.828613,1300.804745,1280.286716,1291.840547,10480888
25-04-2025,1296.422241,1299.310729,1285.167265,1287.258887,10468940
28-04-2025,1295.227051,1319.928324,1282.975931,1298.314695,14431012
29-04-2025,1363.35498,1369.131835,1314.948213,1334.669498,31104496
30-04-2025,1394.131958,1405.287477,1364.550153,1365.546175,32538970
02-05-2025,1399.410889,1406.781476,1363.554097,1396.422823,25480745
05-05-2025,1414.1521,1421.024554,1403.494591,1408.375123,13007841
06-05-2025,1425.606323,1433.773655,1421.223802,1425.307468,12685649
07-05-2025,1415.247681,1426.303501,1404.988605,1425.307479,14084117
08-05-2025,1400.40686,1418.733689,1397.119939,1415.247612,13440169
09-05-2025,1401.402954,1415.148106,1392.438756,1398.514466,16106175
12-05-2025,1371.721436,1389.25152,1369.032225,1379.988467,13668904
13-05-2025,1430.785522,1433.275577,1394.430722,1394.430722,10674081
14-05-2025,1410.068237,1441.94094,1406.781438,1427.797477,11407896
15-05-2025,1418.733765,1424.211886,1409.869145,1414.351244,5570160
16-05-2025,1448.415161,1455.586593,1407.080248,1419.331367,20177211
19-05-2025,1450.606445,1455.188122,1441.54267,1447.419102,9036695
20-05-2025,1435.068481,1448.813511,1432.478727,1446.323457,6195791
21-05-2025,1418.932861,1439.251734,1416.144073,1432.478736,11270560
22-05-2025,1423.514526,1430.48668,1412.458707,1418.235683,6136364
23-05-2025,1403.793457,1418.136198,1391.343182,1415.546444,12134466
26-05-2025,1421.124268,1428.096422,1401.00455,1401.00455,6474883
27-05-2025,1429.092407,1435.267695,1419.430921,1426.303497,4842944
28-05-2025,1416.442871,1431.283623,1408.275539,1420.426959,12640414
29-05-2025,1407.279541,1416.940906,1405.08822,1414.450851,5944611
30-05-2025,1412.160034,1414.351234,1402.996559,1406.482636,13771917
02-06-2025,1415.247681,1424.909045,1404.092161,1412.359193,13788484
03-06-2025,1408.076294,1411.861226,1390.04832,1406.482683,8098668
04-06-2025,1399.908936,1420.825398,1397.817314,1416.642154,11252626
05-06-2025,1417.83728,1420.02848,1400.506474,1409.072238,8126827
06-06-2025,1436.662109,1448.913107,1417.936848,1422.319369,13716817
09-06-2025,1437.75769,1445.725866,1431.283548,1435.267636,8182161
10-06-2025,1443.036743,1451.702086,1439.550666,1451.204075,7885125
11-06-2025,1432.777588,1448.11635,1430.287533,1444.23184,7913181
12-06-2025,1443.13623,1462.757814,1437.359255,1440.048587,8195700
13-06-2025,1435.865234,1451.203997,1428.693925,1447.71792,8828114
16-06-2025,1422.219849,1429.789592,1408.673974,1418.335338,9757276
17-06-2025,1432.080444,1436.662121,1418.733726,1421.22378,8458093
18-06-2025,1425.506592,1442.239809,1420.12817,1442.239809,10366599
19-06-2025,1424.411011,1437.060563,1420.02849,1424.311433,6681735
20-06-2025,1427.598389,1434.17211,1420.028524,1424.411045,10007230
23-06-2025,1460.367432,1465.148386,1422.419017,1425.307505,29010635
24-06-2025,1451.004883,1457.977037,1436.263709,1447.219951,5989078
25-06-2025,1445.028687,1469.132369,1437.359245,1459.17215,16402744
26-06-2025,1461.463135,1466.542823,1454.690137,1458.176214,7525851
27-06-2025,1489.351685,1492.837761,1459.271748,1463.255836,14657893
30-06-2025,1509.371704,1515.945425,1490.945298,1493.435353,11117052
01-07-2025,1494.630615,1518.734421,1490.048938,1507.778179,8409527
02-07-2025,1522.320068,1525.308134,1494.132597,1494.630608,10368523
03-07-2025,1512.758301,1523.913699,1502.698381,1522.320088,6361002
04-07-2025,1511.762207,1525.806093,1506.981253,1514.750273,11283291
07-07-2025,1521.224487,1523.913698,1511.164568,1517.937566,6603501
08-07-2025,1535.36792,1538.654841,1518.933557,1520.527168,7251074
09-07-2025,1531.483398,1538.754408,1524.112811,1529.889788,7171261
10-07-2025,1512.957397,1544.830101,1504.092777,1530.586938,8870660
11-07-2025,1511.164551,1518.634716,1501.503186,1513.654606,10047129
14-07-2025,1489.252075,1508.97336,1484.371665,1505.985294,7234991
15-07-2025,1477.797729,1494.032936,1473.216053,1486.263916,10311846
16-07-2025,1479.491089,1490.546909,1476.503023,1480.287834,8132454
17-07-2025,1479.690186,1485.068728,1465.6463,1467.140333,10409983
18-07-2025,1470.526855,1483.674297,1468.036801,1481.483097,11854613
21-07-2025,1470.128418,1478.89346,1463.255842,1478.89346,10296318
22-07-2025,1422.916992,1470.128459,1417.438871,1459.172217,22442744
23-07-2025,1407.179932,1426.203928,1405.088188,1421.721829,20396320
24-07-2025,1418.932861,1420.327316,1408.773486,1420.327316,8354596
25-07-2025,1397.319214,1417.339231,1390.446638,1413.554299,14740507
28-07-2025,1386.163696,1395.426749,1378.593954,1393.335127,11854722
29-07-2025,1382.080078,1402.199795,1379.490445,1386.761454,7748361
30-07-2025,1411.462769,1414.550412,1377.498442,1377.498442,10750072
31-07-2025,1404.490601,1417.638164,1395.72568,1412.458777,7209849
01-08-2025,1384.669678,1397.020374,1376.701502,1382.578056,17065827
04-08-2025,1388.155762,1400.307303,1378.793253,1381.382885,10321171
05-08-2025,1405.88501,1410.466687,1386.163726,1389.550225,6312820
06-08-2025,1386.163696,1405.386969,1382.578042,1405.386969,9315972
07-08-2025,1387.259521,1390.347165,1377.797312,1386.363077,5834312
08-08-2025,1383.872925,1388.155746,1360.565987,1382.179615,9976705
11-08-2025,1362.358887,1391.641835,1359.569977,1379.490416,8793606
12-08-2025,1380.685669,1382.478557,1355.785119,1364.550161,9997486
13-08-2025,1374.908813,1396.323287,1369.729426,1376.402846,12244664
14-08-2025,1377.099976,1386.263451,1372.020288,1382.478519,7457021
18-08-2025,1373.800049,1380.699951,1370.099976,1377.300049,7126128
19-08-2025,1381.699951,1394.900024,1377,1390,11785109
20-08-2025,1420.099976,1421,1389.099976,1390,14384719
21-08-2025,1413,1424.900024,1410,1413,8725641
22-08-2025,1424.800049,1431.900024,1420.300049,1425,11021323
25-08-2025,1409.199951,1423.400024,1407.900024,1420,5818868
26-08-2025,1412.599976,1419.5,1405.699951,1414.699951,5979407
28-08-2025,1384.900024,1410,1381.599976,1408,12145259
29-08-2025,1385.900024,1392.199951,1366.5,1389.900024,13161813
01-09-2025,1357.199951,1403.5,1350,1381.099976,18758842
02-09-2025,1353.900024,1363.199951,1340.599976,1356,11232238
03-09-2025,1366.5,1384.5,1354.5,1354.800049,11517006
04-09-2025,1372.599976,1376.5,1360.5,1369.699951,7847563
05-09-2025,1359.300049,1374,1357.099976,1371.800049,13223177
08-09-2025,1375,1381,1359.300049,1363,5777575
09-09-2025,1378.5,1386,1372.400024,1380,6986720
10-09-2025,1376.199951,1381.199951,1368.699951,1376.599976,9754452
11-09-2025,1377,1388.5,1374.099976,1383.900024,7790815
12-09-2025,1383.300049,1385.5,1375,1376,9766072
15-09-2025,1395,1396.300049,1380.5,1383.300049,7403368
16-09-2025,1399.300049,1400.800049,1388.599976,1393,5396697
17-09-2025,1405.300049,1408,1398.199951,1404.699951,8686961
18-09-2025,1413.800049,1416.199951,1406.900024,1407,7519417
19-09-2025,1415,1422,1410.699951,1420.400024,9332642
22-09-2025,1407.400024,1417,1403.599976,1414.900024,13461373
23-09-2025,1390.599976,1410.699951,1388,1403.900024,7757970
24-09-2025,1389.800049,1395,1376.800049,1391,14014702
25-09-2025,1383,1396,1380.400024,1385.300049,5922759
26-09-2025,1372.400024,1384.5,1369,1381.300049,11411143
29-09-2025,1377.599976,1382.699951,1366,1372,9879109
30-09-2025,1372.800049,1389,1368,1381.599976,14231999
01-10-2025,1364,1377.099976,1362.800049,1377.099976,14604684
03-10-2025,1368.699951,1378.599976,1362.699951,1367,12045916
06-10-2025,1363.400024,1371.599976,1356.900024,1363.199951,12842347
07-10-2025,1375,1377.400024,1359,1360,12396580
08-10-2025,1384.800049,1395.900024,1375.900024,1376,11244040
09-10-2025,1367.400024,1389,1364.5,1384.800049,8525081
10-10-2025,1377.800049,1380,1369.099976,1374,8826633
13-10-2025,1381.699951,1388,1375.099976,1377.800049,6373084
14-10-2025,1375,1377.699951,1367.800049,1376.900024,7600682
15-10-2025,1375.900024,1388,1370.099976,1380,9768174
16-10-2025,1374.300049,1384,1372.699951,1383,10882743
17-10-2025,1398.300049,1400.5,1375,1375.099976,12315932
20-10-2025,1416.800049,1423.300049,1399.099976,1401,19335561
21-10-2025,1466.800049,1473.800049,1433.300049,1440,24721978
23-10-2025,1465.199951,1474,1460,1468,2066169
24-10-2025,1448.400024,1482.900024,1444.599976,1475,18707090
27-10-2025,1451.599976,1459.800049,1441,1450,9700837
28-10-2025,1484.099976,1485,1458,1463,14113867
29-10-2025,1486.900024,1492,1477.599976,1484.099976,17631577
30-10-2025,1504.199951,1508.300049,1488.099976,1490,11884745
31-10-2025,1488.5,1503.099976,1484,1500,9318663
03-11-2025,1486.400024,1497.5,1482.300049,1490.400024,8758053
04-11-2025,1484.699951,1495,1479.300049,1486,8452085
06-11-2025,1473.099976,1492.800049,1470.099976,1483.900024,10007806
07-11-2025,1496.099976,1501.599976,1476.199951,1484,16772678
10-11-2025,1478,1498.400024,1475.900024,1494.599976,7821765
11-11-2025,1489.300049,1501,1475.5,1477.900024,7068438
12-11-2025,1493.400024,1498.800049,1480.199951,1497,7127506
13-11-2025,1511.5,1524.699951,1500,1505,12384459
14-11-2025,1510.900024,1522.099976,1506.800049,1515,7196443
17-11-2025,1518.900024,1520.900024,1505.5,1505.5,7682823
18-11-2025,1518.300049,1523.699951,1511.5,1520.900024,5871416
19-11-2025,1519.400024,1527.800049,1510.5,1521.699951,11045042
20-11-2025,1518.900024,1522.300049,1512,1517.400024,5692366
21-11-2025,1549.099976,1550.900024,1526.699951,1530,18171724
24-11-2025,1546.599976,1557.800049,1540.099976,1541,9615271
25-11-2025,1535.900024,1550,1531.800049,1550,18433951
26-11-2025,1539.699951,1559.599976,1525.099976,1535.900024,15033482
27-11-2025,1569.900024,1571.599976,1540.5,1542.300049,14054299
28-11-2025,1563.400024,1575.5,1556,1575,9794643
01-12-2025,1567.5,1581.300049,1563,1568,8959508
02-12-2025,1566.099976,1577.5,1563.599976,1575,8920233
03-12-2025,1546.300049,1567.5,1542,1561.099976,11389150
04-12-2025,1538.800049,1552.400024,1533,1545.199951,6090883
05-12-2025,1535.599976,1560.5,1517.599976,1536,11867930
08-12-2025,1540.599976,1545.800049,1520.599976,1530.400024,10183266
09-12-2025,1543,1551,1535,1539.199951,11301491
10-12-2025,1529.400024,1542.5,1520.099976,1540.300049,11503971
11-12-2025,1536.900024,1547.5,1531.400024,1534,7991629
12-12-2025,1545,1550,1524,1536.900024,4706197
15-12-2025,1556.5,1559.800049,1546.099976,1550.800049,5106655
16-12-2025,1556.199951,1558.599976,1546.5,1551.199951,5774543
17-12-2025,1542.300049,1551.699951,1538.800049,1545,11731856
18-12-2025,1544.400024,1550,1539.300049,1550,7116649
19-12-2025,1544.400024,1551.5,1535.199951,1535.199951,6580829
22-12-2025,1565.099976,1574.199951,1551,1554.400024,13937275
23-12-2025,1575.400024,1577.5,1565.300049,1573.5,10184852
24-12-2025,1570.699951,1580.900024,1568.099976,1580.900024,7506564
26-12-2025,1558.199951,1575.699951,1553.599976,1572.699951,8815745
29-12-2025,1559.199951,1561,1554.300049,1554.699951,2311495
30-12-2025,1545.599976,1558.099976,1543.599976,1554.900024,5972105
31-12-2025,1539.800049,1553.599976,1537.800049,1547,8815884
01-01-2026,1570.400024,1577,1541,1541,5771830
02-01-2026,1575.599976,1592.5,1571.099976,1573.699951,6408128
05-01-2026,1592.300049,1594.599976,1578.199951,1580,6602230
06-01-2026,1578.099976,1611.800049,1575.300049,1593,8704973
07-01-2026,1507.599976,1569,1496.300049,1569,27417125
08-01-2026,1504.199951,1520,1498,1510,11199340
09-01-2026,1470.599976,1503.900024,1468.800049,1500,16518684
12-01-2026,1475.300049,1479.900024,1465,1465,8335311
13-01-2026,1483.199951,1485.300049,1451,1475.300049,8883745
14-01-2026,1452.800049,1485.800049,1444.699951,1485,13499760
15-01-2026,1458.800049,1467,1440.199951,1444,8321764
16-01-2026,1458.800049,1458.800049,1458.800049,1458.800049,0
19-01-2026,1457.900024,1480,1455.099976,1458.800049,17167161
20-01-2026,1413.599976,1450.599976,1403.300049,1450.599976,20392765
21-01-2026,1394,1416,1390,1410.699951,13189498
22-01-2026,1404.599976,1412.900024,1373,1389.5,17352720
23-01-2026,1402.5,1419.5,1395,1410.099976,15721693
27-01-2026,1386.099976,1407,1381,1401.800049,9837802
28-01-2026,1380.5,1391.599976,1368,1380,26302396
29-01-2026,1396.699951,1409.900024,1384.900024,1385,11121657
30-01-2026,1391,1402.900024,1384,1402.900024,20846683
02-02-2026,1395.400024,1398,1378.5,1382.599976,11239835
03-02-2026,1390.400024,1392.900024,1335.5,1340,15711165
04-02-2026,1437.099976,1489.5,1430.199951,1473.900024,25456171
05-02-2026,1456.800049,1464,1440.300049,1444,8333387
06-02-2026,1443.400024,1461.5,1439.5,1457,11763658
09-02-2026,1450.800049,1452.800049,1433.5,1441.5,8277304
10-02-2026,1461.599976,1465.900024,1453,1458,5775864
11-02-2026,1458.5,1471,1452.199951,1471,10259630
12-02-2026,1468.699951,1470,1453.599976,1459.599976,7106877
13-02-2026,1448.900024,1473,1445.5,1470,11135399
16-02-2026,1419.599976,1450.699951,1416.300049,1445.5,10755693
17-02-2026,1437.099976,1439.599976,1409.300049,1420.099976,5896514
18-02-2026,1423,1431.800049,1418.599976,1431.099976,10731630
19-02-2026,1441.300049,1442.099976,1419.199951,1427,5521096
20-02-2026,1409.5,1443,1400,1443,11884664
23-02-2026,1419.400024,1427.400024,1406.099976,1409.5,8177670
24-02-2026,1428,1434.900024,1418.300049,1425,7758856
25-02-2026,1428.800049,1433.300049,1415,1425.300049,12529409
26-02-2026,1398.5,1440.5,1393.5,1435,10728792
27-02-2026,1406.800049,1412.900024,1391.900024,1398.5,16683858
02-03-2026,1393.900024,1410.400024,1388.099976,1398,12031440
04-03-2026,1358,1378.599976,1341.5,1375.5,23728722
05-03-2026,1345,1352.800049,1307,1330,32495007
06-03-2026,1389.400024,1399,1353.099976,1353.099976,25957532
,1404.800049,1424.300049,1390.300049,1396.5,19311019
